id,template_id,category,check_point,specification,expected_value,acceptance_criterion,tolerance,photos_required,priority,line_order
38df726a-3ca3-5c17-9242-b1cbecbc6014,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,"Shuttering Gaps: Have all gaps in shuttering, which may cause leakage or slurry, been filled or rectified?",NULL,NULL,NULL,NULL,false,medium,6
064f3317-6b33-5b11-bbef-40875a75b131,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Rebar Work: Is the rebar work following the drawing and free from rust?,NULL,NULL,NULL,NULL,false,medium,7
981ec65d-3548-5a32-b87c-eecc0098535d,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,"Formwork and Staging: Is the formwork and staging inspected for accuracy, strength, and finish?",NULL,NULL,NULL,NULL,false,medium,8
9b5a6c17-7756-5669-8067-82344adb91ba,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Cover to Reinforcement: Is the cover to reinforcement verified as per specifications?,NULL,NULL,NULL,NULL,false,medium,9
020fe96b-6f75-5f46-a3fc-401d698b47e8,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Material Quality: Has the quality and availability of materials been checked?,NULL,NULL,NULL,NULL,false,medium,10
3e788214-b34c-517d-960d-335b5f5c0e79,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Labor Strength: Is there sufficient labor for the job?,NULL,NULL,NULL,NULL,false,medium,11
c9ef56c5-1361-55a7-a7e1-e5ee0674e055,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Platform Safety: Is the platform safe for both workers and materials?,NULL,NULL,NULL,NULL,false,medium,12
25f77700-f157-5402-b5e1-aa7631016693,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,"MEP Clearance: Has MEP (Mechanical, Electrical, Plumbing) clearance been obtained?",NULL,NULL,NULL,NULL,false,medium,13
531ccf98-0fe6-5910-99a8-6ab08b6dbb0d,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Equipment Condition: Is the working condition of equipment to be used checked?,NULL,NULL,NULL,NULL,false,medium,14
544be10f-02b8-567e-b614-ad2974969816,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Testing Equipment Ready: Are there sufficient cube molds and a slump cone ready for concrete testing?,NULL,NULL,NULL,NULL,false,medium,15
b26e0bf3-5899-5eb8-a0bc-3021a55fa3dc,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Construction Joints Preparation: Are construction joints prepared according to standards?,NULL,NULL,NULL,NULL,false,medium,16
49b77035-e8c6-53c2-b81d-fcdca0972493,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Before Concreting,Pour Plan Submission: Has a pour plan been submitted for large concrete?,NULL,NULL,NULL,NULL,false,medium,17
cc88ed47-1f52-5050-a58a-5b8b8a66d5ca,28f3acb4-a45b-53d3-860a-7f5981cf96fa,During Concreting,Proper Concrete Placement: Is the concrete confirmed to be placed properly?,NULL,NULL,NULL,NULL,false,medium,18
5e0a2e46-2924-5d2b-830a-393d6ae16eb8,28f3acb4-a45b-53d3-860a-7f5981cf96fa,During Concreting,Vibration/Compaction: Is the concrete adequately vibrated or compacted?,NULL,NULL,NULL,NULL,false,medium,19
2518db21-6073-5d04-8dbc-f213da172899,28f3acb4-a45b-53d3-860a-7f5981cf96fa,During Concreting,Cube and Slump Testing: Have the slump test conducted and the number of cubes been taken as per concrete quantity?,NULL,NULL,NULL,NULL,false,medium,20
2e5f507a-076d-5280-9780-736ee16f6eb4,28f3acb4-a45b-53d3-860a-7f5981cf96fa,During Concreting,Surface Level and Plumb: Is the surface level and plumb maintained as required?,NULL,NULL,NULL,NULL,false,medium,21
30ff0bb9-ef88-5dae-8e31-890ad508471e,28f3acb4-a45b-53d3-860a-7f5981cf96fa,During Concreting,Bonding Agents: Have the use of approved bonding agents been checked and ensured as required?,NULL,NULL,NULL,NULL,false,medium,22
d0debac3-f3e3-5cae-9e5b-405a0813fcb9,28f3acb4-a45b-53d3-860a-7f5981cf96fa,After Concreting,Concrete Quantity Record: Has the theoretical and actual quantity of concrete used been recorded?,NULL,NULL,NULL,NULL,false,medium,23
240d7671-4a42-51af-8d6f-359176106bd2,28f3acb4-a45b-53d3-860a-7f5981cf96fa,After Concreting,Curing/Ponding: Is proper curing or ponding confirmed to be provided for the concrete?,NULL,NULL,NULL,NULL,false,medium,24
5f285aab-2373-54c2-b90b-87b1b0aea6a8,28f3acb4-a45b-53d3-860a-7f5981cf96fa,After Concreting,Work Done Date: Is the work done date prominently displayed on vertical RCC members?,NULL,NULL,NULL,NULL,false,medium,25
f3695019-7cfa-57a7-b925-a1eadf4b4f43,28f3acb4-a45b-53d3-860a-7f5981cf96fa,After Concreting,Surface Condition: Has the surface condition been inspected after concreting?,NULL,NULL,NULL,NULL,false,medium,26
82c58f79-d520-59d1-a289-f2c7de2070d9,28f3acb4-a45b-53d3-860a-7f5981cf96fa,After Concreting,Stripping of Shuttering: Is the stripping of shuttering done within the specified duration?,NULL,NULL,NULL,NULL,false,medium,27
96b383e7-7ac3-5d94-8087-c31c8f14e3ff,28f3acb4-a45b-53d3-860a-7f5981cf96fa,After Concreting,Shutter Cleaning: Has the shuttering been cleaned and is it ready for reuse?,NULL,NULL,NULL,NULL,false,medium,28
4c78d65b-fdad-565b-a7f3-33f217f1c5a7,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Post-Completion Inspection,"Documentation: Are records of batching report, inspection results and any relevant documentation being maintained?",NULL,NULL,NULL,NULL,false,medium,29
8a017e83-d0f6-5d0d-ac9f-59fd153396f5,28f3acb4-a45b-53d3-860a-7f5981cf96fa,Post-Completion Inspection,Waste Disposal: Is the disposal of waste materials and containers done in accordance with environmental regulations?,NULL,NULL,NULL,NULL,false,medium,30
0e324ab1-c06f-50f0-a290-908f0fa8ddd8,68a8e7de-52a9-5b4b-97ce-52b77738cd35,Before Masonry Work,Review Masonry Plans: Have the architectural and structural plans for masonry details been reviewed?,NULL,NULL,NULL,NULL,false,medium,0
0fd04797-cc00-5bf1-b4dd-eb0784fd505b,68a8e7de-52a9-5b4b-97ce-52b77738cd35,Before Masonry Work,"Material Inspection: Has the quality and dimensions of blocks/bricks, mortar, and other materials been inspected?",NULL,NULL,NULL,NULL,false,medium,1
5dcd5a2a-3962-567e-832e-f31078a9f61a,68a8e7de-52a9-5b4b-97ce-52b77738cd35,Before Masonry Work,Safety Measures: Are safety precautions for workers and the construction site being implemented?,NULL,NULL,NULL,NULL,false,medium,2
e3aedb54-89a5-57f1-ba1c-0c5fe729b6e5,68a8e7de-52a9-5b4b-97ce-52b77738cd35,Before Masonry Work,"Work Area Cleaning: Has the work area been cleaned of loose mortar, concrete debris, and any hacking remnants?",NULL,NULL,NULL,NULL,false,medium,3
75c77372-6d20-5b31-a2e8-8789d485af8a,68a8e7de-52a9-5b4b-97ce-52b77738cd35,Before Masonry Work,Provision of concrete kerb: Has concrete kerb been provided at required areas as per standard procedure?,NULL,NULL,NULL,NULL,false,medium,4
df6f6ffb-fcc8-5fe4-bee2-25a4db3f132c,68a8e7de-52a9-5b4b-97ce-52b77738cd35,Before Masonry Work,Mixing sheets: Arranged for mixing sheet for mortar mixing?,NULL,NULL,NULL,NULL,false,medium,5
4f1d0b90-3a4d-54e2-9645-8af54ac23ba4,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,DPC: DPC is provided for all external walls as required.,NULL,NULL,NULL,NULL,false,medium,6
7145c1a6-8c23-5f3f-8d3c-51641a55c73f,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,Alignment and Location: Have the alignment and location of masonry been checked to ensure they align with the specifications outlined in the plans?,NULL,NULL,NULL,NULL,false,medium,7
c751cad9-023c-5da4-94cb-91e0266e3bfa,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,Mortar Mix Proportion and Joints: Is the mortar mix proportion and joint thickness in the masonry as per the standard specifications?,NULL,NULL,NULL,NULL,false,medium,8
212c765a-0189-5b6c-b898-800bd923d87f,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,"Minimize Wastage: Has mortar wastage been minimized through timely application, conservation practices and efficient reutilization?",NULL,NULL,NULL,NULL,false,medium,9
182d7709-b72f-5fa2-9d04-53f72b52798e,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,"Dimensions and Geometry: Have the dimensions, plumbness, levelness and right angles of the masonry been checked and verified?",NULL,NULL,NULL,NULL,false,medium,10
b151b61d-312e-5676-bfc1-94c7b874cebb,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,"Check for Bond: Is the bond pattern of the masonry, such as stretcher bond, english bond, etc., checked for adherence to the design specifications?",NULL,NULL,NULL,NULL,false,medium,11
de58cd36-3e11-5c34-a74f-d9199d84d354,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,Openings for Doors and Windows: Are the sizes and openings for doors and windows verified to match the design specifications?,NULL,NULL,NULL,NULL,false,medium,12
3d3646ec-0cf1-5293-a53c-501e15657bde,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,10Cm walls: Mid band provided in all 10Cm walls,NULL,NULL,NULL,NULL,false,medium,13
59c565a8-9453-5eac-b3c5-2c13d2ba752e,68a8e7de-52a9-5b4b-97ce-52b77738cd35,During Masonry Work,Lintel casting: Considered the plastering thickness also before placing lintels,NULL,NULL,NULL,NULL,false,medium,14
c4bb90df-df7c-55f1-8317-c79c4db53bca,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Work Done Date: Has the work done date been prominently displayed on the masonry walls?,NULL,NULL,NULL,NULL,false,medium,15
af060f9b-d867-5d76-9e9c-ff53b51e45f1,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Finish and Cleanliness: Is the masonry finish and cleanliness of the completed work checked and ensured?,NULL,NULL,NULL,NULL,false,medium,16
75206f11-efa7-5b80-acae-a85695f45b70,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Curing and Drying Time: Are the curing and drying times being followed as per the specified specifications?,NULL,NULL,NULL,NULL,false,medium,17
3664b8a1-b79c-5a95-a167-e550d7fa5c54,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Sill concrete: Has sill concrete been provided for all window openings as per standards?,NULL,NULL,NULL,NULL,false,medium,18
7bd3e0a8-eb54-50e0-b338-c7cc8e332a78,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Inspection and Quality Check: Have the quality and finish of the masonry been checked and verified after completion?,NULL,NULL,NULL,NULL,false,medium,19
ca3c44ec-7eb6-51a0-8bbe-6a49f6602ed1,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Documentation: Are records of material inspection results being maintained?,NULL,NULL,NULL,NULL,false,medium,20
80c835b1-5efe-50c0-8c02-a424b4a96605,68a8e7de-52a9-5b4b-97ce-52b77738cd35,After Masonry Work,Waste Disposal: Is the disposal of waste materials being done in accordance with environmental regulations?,NULL,NULL,NULL,NULL,false,medium,21
b0fdb075-60c4-534e-93ed-a27090fa6058,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Review Plastering Plans: Have the architectural AFC drawings been checked for plastering details?,NULL,NULL,NULL,NULL,false,medium,0
ab17489f-e5f7-5c9f-8e59-dca8df4ddb8c,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Material Inspection: Is the quality and suitability of plaster materials checked?,NULL,NULL,NULL,NULL,false,medium,1
1db58b2a-e735-5f65-96bc-b23c265e1467,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Safety Measures: Have safety precautions for workers and the construction site been checked?,NULL,NULL,NULL,NULL,false,medium,2
3e3a0429-21d1-5d2c-ba47-c4eb9f5c6b88,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Work Area Cleaning: Is the work area cleaned and free of debris?,NULL,NULL,NULL,NULL,false,medium,3
be1d8d94-5b86-5abf-a568-e0d35d4ee402,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,"Preceding Activities: Are preceding activities like fixing DB, service conduits and module boxes checked for completion?",NULL,NULL,NULL,NULL,false,medium,4
bd00bb90-3068-5530-8ef7-f569285693ad,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Protection of Module Boxes: Are module boxes and distribution boards (DB) adequately protected?,NULL,NULL,NULL,NULL,false,medium,5
a967e602-ab71-520a-9ffa-18171e46b353,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,"MEP Clearance: Has MEP (Mechanical, Electrical, Plumbing) clearance been received before proceeding with plastering?",NULL,NULL,NULL,NULL,false,medium,6
d0ae7cb6-2b73-564a-8a73-d41091baf03a,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Mixing sheets: Arranged for mixing sheet for mortar mixing?,NULL,NULL,NULL,NULL,false,medium,7
91da1ea0-5d2e-5edf-bdc7-ed942d91e575,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Material arrangement: Arranged for Fibre mesh/ Chicken mesh/ Corner bead as per approved specification?,NULL,NULL,NULL,NULL,false,medium,8
116a108b-990e-59bf-ba85-b8f12dffbee6,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,"Plastering area confirmation: Confirmed rough plastering area, No plastering area in ceiling etc?",NULL,NULL,NULL,NULL,false,medium,9
3b77c4d0-2093-58ec-88c3-2b9b6e8b3e7d,4f2702a8-a465-5159-af37-297386c24076,Before Plastering Work,Level marking: 1m Level is marked for all the floors (preferaly on the lift walls) and height of all openings checked with this level.,NULL,NULL,NULL,NULL,false,medium,10
d8cc7843-756a-5f06-8e54-534525a6b556,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Hacking and Surface Preparation: Has the smooth concrete surface been properly hacked and loose particles from mortar joints cleared?,NULL,NULL,NULL,NULL,false,medium,11
7ad0807e-7b0f-5de3-815a-9e51eaaeb76d,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Repairs and Chasing: Have any chasing or other portions been repaired using the same mortar mix as the rest of the plaster?,NULL,NULL,NULL,NULL,false,medium,12
d2c863f9-25b6-5857-8968-7e4086ae0e4b,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Cleaning and Washing: Is there a check for the cleaning and washing of masonry and RCC surfaces before plastering?,NULL,NULL,NULL,NULL,false,medium,13
de914cb1-8141-5d35-9696-cb4a19156da5,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Electrical Fittings: Have all electrical points been checked from the finished floor level (FFL)?,NULL,NULL,NULL,NULL,false,medium,14
f1129c4a-7d0f-5394-8d04-58a6456fe9a9,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,"Mesh in Joints: Is the mesh in joints of repair portions, concrete and block joints checked?",NULL,NULL,NULL,NULL,false,medium,15
0f05dd37-f0c6-57e7-afe6-9780a2645d3a,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Bull Marks: Have bull marks been ensured to maintain consistent thickness and smoothness across plastered surfaces?,NULL,NULL,NULL,NULL,false,medium,16
9c88ebb0-acad-5a5d-b89c-bffcde019754,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Around Doors and Windows: Is there a check around the openings of doors and windows for proper plastering work?,NULL,NULL,NULL,NULL,false,medium,17
6307ec28-5dc8-5bda-b03f-b6041aa5c44f,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Mortar Mixing: Has the proper mixing of mortar been verified as per design specifications and standard procedure?,NULL,NULL,NULL,NULL,false,medium,18
04de9faf-d923-50c5-8b36-bbbcf6c19999,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,Mortar Setting Time: Is it ensured that the mortar is consumed within the initial setting time of cement?,NULL,NULL,NULL,NULL,false,medium,19
9bf39961-3410-53e5-b8fe-7a98c0ece20b,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,"Architectural Features: Have architectural features such as grooves, bands, etc., and their alignment with the design been checked?",NULL,NULL,NULL,NULL,false,medium,20
a387d31a-f9e6-557f-9306-77341d7002ce,4f2702a8-a465-5159-af37-297386c24076,Surface Preparation & plastering,"Finish and Aesthetics: Is there a check for straight edges, sharp corners and finish of the plaster as per standards?",NULL,NULL,NULL,NULL,false,medium,21
735e35c0-66d4-5fc1-8759-14e5e44848aa,4f2702a8-a465-5159-af37-297386c24076,After Plastering Work,Documentation: Are records of material inspection results being maintained?,NULL,NULL,NULL,NULL,false,medium,22
df556744-0146-53e8-b34e-6a7c4d0cf883,4f2702a8-a465-5159-af37-297386c24076,After Plastering Work,Work Done Date: Is the work done date prominently displayed on the plastered surface?,NULL,NULL,NULL,NULL,false,medium,23
ffc6e84c-434d-5340-8ae8-79eef0ff088e,4f2702a8-a465-5159-af37-297386c24076,After Plastering Work,Cleaning: Has a check been conducted to ensure proper cleaning of the area after plastering?,NULL,NULL,NULL,NULL,false,medium,24
e97a7518-c54d-5e1f-af16-447358785cf1,4f2702a8-a465-5159-af37-297386c24076,After Plastering Work,Waste Disposal: Is there proper disposal of waste materials according to environmental regulations?,NULL,NULL,NULL,NULL,false,medium,25
d25ccc23-be0a-52f3-a39e-1d05763b70e7,8729afe8-5c5b-5316-9726-fcc4caf1905d,Surface Preparation,"Surface Preparation: Have surfaces been ensured to be clean, dry, and free from contaminants and has patchwork been done on cavities using an approved repair mortar?",NULL,NULL,NULL,NULL,false,medium,0
0829b20e-b0b7-5b68-8c96-7af25c6a2419,8729afe8-5c5b-5316-9726-fcc4caf1905d,Surface Preparation,Water Ponding Test: Was an initial water ponding test conducted in the sunken slab before core cutting to check for any potential leakage?,NULL,NULL,NULL,NULL,false,medium,1
d289da80-37c9-5e26-8135-d4e5f657b17c,8729afe8-5c5b-5316-9726-fcc4caf1905d,Surface Preparation,Core Cutting and Sleeve Fixing: Has core cutting and sleeve fixing for pipes been confirmed as needed?,NULL,NULL,NULL,NULL,false,medium,2
0e77ac0b-41a1-5ceb-a534-5181f539262c,8729afe8-5c5b-5316-9726-fcc4caf1905d,Surface Preparation,Closing Open Pipes: Have open pipes been checked to ensure they are properly sealed for top protection?,NULL,NULL,NULL,NULL,false,medium,3
5810413f-601c-55d6-b8e9-ac5da935f6ba,8729afe8-5c5b-5316-9726-fcc4caf1905d,Surface Preparation,Leakage Inspection: Is there a check for any existing leakage using a water ponding test?,NULL,NULL,NULL,NULL,false,medium,4
fb4602d1-cc34-5952-b548-57903dfeca9b,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,"Pressure Grouting: If any leaks are found, has pressure grouting been performed to seal the leaks as per approved specifications?",NULL,NULL,NULL,NULL,false,medium,5
3d1f29c5-95f8-5241-862b-0dc9e717dcf8,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,Mixing Ratio: Is the ratio of mixing waterproofing material with water in accordance with manufacturer specifications?,NULL,NULL,NULL,NULL,false,medium,6
d035ede9-46ae-59b5-91ec-ec06d6cf5e89,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,"Application of First Coat: Has the first coat been applied, and can the date of application be verified?",NULL,NULL,NULL,NULL,false,medium,7
91079240-1309-5e5a-acc0-1b7fe867a92f,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,"Application of Second Coat: Has the second coat been applied, and can the date of application be confirmed?",NULL,NULL,NULL,NULL,false,medium,8
dfb65127-5da5-5e97-94c9-61c861edc653,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,Air Curing Time Check: Has the air curing time been verified as per specifications to ensure proper drying and curing of applied materials?,NULL,NULL,NULL,NULL,false,medium,9
172ab592-7658-5cef-8e88-facb808fb0c4,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,Protective Plastering: Is the application of protective plastering in accordance with the recorded date?,NULL,NULL,NULL,NULL,false,medium,10
e90d2a35-55c1-5be8-83de-6b0e3ff6d0f8,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,Spout Plastering Slope: Is the plastering slope of spouts as per design specifications?,NULL,NULL,NULL,NULL,false,medium,11
805b56b2-f502-5a6d-8c49-eddae56a3131,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,"Water Ponding Test: Has a water ponding test been conducted, and can the date of the test be recorded?",NULL,NULL,NULL,NULL,false,medium,12
a2f8ebf3-20fe-593a-9590-6b29ab80d395,8729afe8-5c5b-5316-9726-fcc4caf1905d,During Waterproofing,Leak Inspection: Can it be confirmed that no leaks are present after the completion of waterproofing?,NULL,NULL,NULL,NULL,false,medium,13
5d66b0b9-a9e6-55f0-8ba6-970d8d1c9ef1,8729afe8-5c5b-5316-9726-fcc4caf1905d,After Waterproofing,Quality Inspection: Has the quality and finish of the waterproofing work been thoroughly inspected?,NULL,NULL,NULL,NULL,false,medium,14
2f517aec-4c4b-5541-8c75-1365b1e36f3c,8729afe8-5c5b-5316-9726-fcc4caf1905d,After Waterproofing,"Documentation: Are records of material data sheet, test certificates and manufacturer's guidelines being properly maintained?",NULL,NULL,NULL,NULL,false,medium,15
cb2a7fe1-b615-5077-9674-aa186bae0ea9,8729afe8-5c5b-5316-9726-fcc4caf1905d,After Waterproofing,Waste Disposal: Is the disposal of waste materials and containers being carried out in compliance with environmental regulations?,NULL,NULL,NULL,NULL,false,medium,16
1c273ac0-b2c4-57fa-a66d-00f35bd11529,4161931e-4a6e-5e95-9e5e-0eaeee17736a,Before Painting Work,"Surface Cleaning: Has the cleaning of wall and ceiling surfaces been checked to ensure they are free from dampness, dead mortar, dirt, dust, algae, grease, etc.?",NULL,NULL,NULL,NULL,false,medium,0
c11cc831-1950-54dc-9190-ba608d6657df,4161931e-4a6e-5e95-9e5e-0eaeee17736a,Before Painting Work,Surface Preparation: Are pits or undulations in the plaster checked and ensured to be filled and made smooth for painting?,NULL,NULL,NULL,NULL,false,medium,1
cf799c2b-82e5-5a9e-9c00-8aa208daaa44,4161931e-4a6e-5e95-9e5e-0eaeee17736a,Before Painting Work,Putty Application - 1st coat: Has the 1st coat of putty been applied to fill any imperfections and achieve a smooth surface?,NULL,NULL,NULL,NULL,false,medium,2
0d3dac7a-ea79-5579-946e-3189ab42110e,4161931e-4a6e-5e95-9e5e-0eaeee17736a,Before Painting Work,Putty Application - 2nd coat: Has the 2nd coat of putty been applied to achieve a perfect and smooth surface?,NULL,NULL,NULL,NULL,false,medium,3
0199fd38-a06f-5925-bb5e-f88115098b68,4161931e-4a6e-5e95-9e5e-0eaeee17736a,Before Painting Work,Primer Application: Is it confirmed that 1 coat of primer has been applied to the surfaces after proper sanding and levelling?,NULL,NULL,NULL,NULL,false,medium,4
74cb34fe-c5d0-5f6f-992a-92f6c10fe5a4,4161931e-4a6e-5e95-9e5e-0eaeee17736a,During Painting Work,Paint Mix Proportion: Has the proportion of paint mix with water been checked as per the manufacturer's specifications?,NULL,NULL,NULL,NULL,false,medium,5
81fd4972-01a6-51a1-b224-06caef6dd17c,4161931e-4a6e-5e95-9e5e-0eaeee17736a,During Painting Work,"Tools Quality: Is the quality of tools used for painting works, such as brushes, rollers, and sprayers, verified?",NULL,NULL,NULL,NULL,false,medium,6
1be87cbe-34e8-50a6-af87-8972ce38c094,4161931e-4a6e-5e95-9e5e-0eaeee17736a,During Painting Work,1st coat Painting: Was 1st coat of paint applied?,NULL,NULL,NULL,NULL,false,medium,7
2a15bd07-fa6b-50ab-a7b5-243ccfbdd766,4161931e-4a6e-5e95-9e5e-0eaeee17736a,During Painting Work,2nd coat Painting: Was 2nd coat of paint applied to achieve the desired color and finish?,NULL,NULL,NULL,NULL,false,medium,8
b5b77a33-83d3-5fe6-9629-f19b484bcb83,4161931e-4a6e-5e95-9e5e-0eaeee17736a,During Painting Work,Time Interval Between Coats: Was the specified time interval between two coats observed during the painting process?,NULL,NULL,NULL,NULL,false,medium,9
35a0ea2d-e73c-57e2-b8ef-e82380c65bf2,4161931e-4a6e-5e95-9e5e-0eaeee17736a,After Painting Work,Quality Inspection: Was a thorough inspection conducted to assess the quality and finish of the painting work?,NULL,NULL,NULL,NULL,false,medium,10
de4a7320-34fc-5e24-8992-2d47c4a458e3,4161931e-4a6e-5e95-9e5e-0eaeee17736a,After Painting Work,Color Consistency: Has the color consistency and shade been verified to ensure it matches the project requirements?,NULL,NULL,NULL,NULL,false,medium,11
5f0497d0-6361-5add-a8ba-6f80e379b3e7,4161931e-4a6e-5e95-9e5e-0eaeee17736a,After Painting Work,"Documentation: Are detailed records being maintained for painting work, materials, inspection results, and any manufacturer's guidelines?",NULL,NULL,NULL,NULL,false,medium,12
492d9b3d-5d1a-5da5-8e23-2a8e606defaf,4161931e-4a6e-5e95-9e5e-0eaeee17736a,After Painting Work,Waste Disposal: Is the disposal of waste materials and paint cans being carried out in accordance with environmental regulations?,NULL,NULL,NULL,NULL,false,medium,13
ec5decda-ad22-591c-983a-5aee6fb0b07f,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,Before Tiling Work,Base Surface Cleanliness: Has the base surface been verified to be clean and free from loose mortar and debris?,NULL,NULL,NULL,NULL,false,medium,0
090ad066-e787-53ce-ae78-345464d1ce27,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,Before Tiling Work,"Service Conduits and Junction Boxes: Are there clearance for service conduits, junction boxes, and electrical points as required?",NULL,NULL,NULL,NULL,false,medium,1
c7461532-6e08-5c2c-92d4-df98c6ca9447,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,Before Tiling Work,"Tile Quality: Has the quality of tiles, including size, bend, color variation, and other visual attributes, been inspected?",NULL,NULL,NULL,NULL,false,medium,2
04b415c4-8170-5798-b1ee-41c76e6c7948,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,Before Tiling Work,Soaking of Tiles: Have the tiles (ceramic tiles) been properly soaked in water before installation to ensure optimal adhesion and performance?,NULL,NULL,NULL,NULL,false,medium,3
0defe7ee-9c67-56ee-a833-7ed4704afc7d,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,Before Tiling Work,Slope Planning: Is the planning and finalization of slopes to the tiled surface in accordance with specifications?,NULL,NULL,NULL,NULL,false,medium,4
ef84c146-f676-5cf7-ac12-91de21282140,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,Before Tiling Work,Water Proofing: Has the waterproofing of bathrooms been confirmed before commencing bathroom tiling works?,NULL,NULL,NULL,NULL,false,medium,5
adbca580-880d-5246-bd79-0f461debb59d,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,During Tiling Work,Mortar Bed Thickness: Has the thickness of the mortar bed been checked to ensure it meets specifications?,NULL,NULL,NULL,NULL,false,medium,6
09566ce4-adac-58d2-b55b-02c1e3f9a630,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,During Tiling Work,Cutting of Tile Edges: Are the tile edges properly cut to fit the designated spaces?,NULL,NULL,NULL,NULL,false,medium,7
96eaaea8-0160-5a01-8b25-195a31c3c173,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,During Tiling Work,Tile Joint Cleaning: Has the cleaning of tile joints been carried out thoroughly?,NULL,NULL,NULL,NULL,false,medium,8
8b860bbe-0160-52d8-892c-59fd41b0a10c,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,During Tiling Work,Curing of Tiling: Has the tiling been adequately cured for the specified period?,NULL,NULL,NULL,NULL,false,medium,9
b3964d4b-6292-5da0-8567-89ebde6e2d44,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,During Tiling Work,"Final Surface Inspection: Was a final inspection conducted to ensure the surface is level, follows the desired pattern, has the correct finish, and the slopes are as planned?",NULL,NULL,NULL,NULL,false,medium,10
